,time_period,rainfall,mean_temperature,disease_cases,population,location
338,2010-06-21/2010-06-27,0.012945503873670097,299.2515416269712,62.0,100093,leon
339,2010-06-28/2010-07-04,0.017672164239530323,298.8358924260269,43.0,100211,leon
340,2010-07-05/2010-07-11,0.010955492637451016,299.66030978805594,29.0,100363,leon
341,2010-07-12/2010-07-18,0.011521876991590654,298.8090614959519,16.0,100009,leon
342,2010-07-19/2010-07-25,0.008106353149053263,300.2338812422193,11.0,100204,leon
343,2010-07-26/2010-08-01,0.013766521348016309,299.7266068622422,26.0,100451,leon
344,2010-08-02/2010-08-08,0.00910230267431527,299.5893369188791,18.0,100876,leon
345,2010-08-09/2010-08-15,0.016183571667375288,298.8849615896882,61.0,100444,leon
346,2010-08-16/2010-08-22,0.014257868801868991,299.0697762104378,101.0,100026,leon
347,2010-08-23/2010-08-29,0.020374000782709973,298.58039783449203,30.0,100850,leon
348,2010-08-30/2010-09-05,0.013626581882749546,298.8972320890636,63.0,100921,leon
349,2010-09-06/2010-09-12,0.014159417145207602,299.00497372211987,30.0,100805,leon
350,2010-09-13/2010-09-19,0.027200039438715348,298.5950982352423,53.0,100794,leon
351,2010-09-20/2010-09-26,0.033310912016908154,297.9686502718222,76.0,100218,leon
352,2010-09-27/2010-10-03,0.005321387580850272,299.447619810016,102.0,100193,leon
353,2010-10-04/2010-10-10,0.001190495043024277,300.5117849568295,27.0,100898,leon
354,2010-10-11/2010-10-17,0.016021302209776527,298.6581818720806,30.0,100567,leon
355,2010-10-18/2010-10-24,0.009013996070730996,298.9840144064606,76.0,100544,leon
356,2010-10-25/2010-10-31,0.008948500581415804,299.05701366443117,17.0,100679,leon
357,2010-11-01/2010-11-07,0.00016176512805693668,298.26372724156226,30.0,100159,leon
358,2010-11-08/2010-11-14,0.00325811983566298,298.1672038729945,14.0,100941,leon
359,2010-11-15/2010-11-21,0.0006243918011214771,299.6325984586123,19.0,100707,leon
360,2010-11-22/2010-11-28,8.632810707891639e-05,299.69874947788105,17.0,100167,leon
361,2010-11-29/2010-12-05,1.5713818754084543e-05,299.2560237810203,11.0,100641,leon
362,2010-12-06/2010-12-12,8.089053565180714e-07,298.0422698403245,3.0,100433,leon
363,2010-12-13/2010-12-19,1.6271485591540618e-05,298.49260814450435,0.0,100579,leon
364,2010-12-20/2010-12-26,1.712274568978487e-05,299.58291841595064,10.0,100316,leon
365,2010-12-27/2011-01-02,2.1504044814804128e-06,299.93137185020106,31.0,100501,leon
366,2011-01-03/2011-01-09,6.0793334092808945e-05,300.8195205928227,19.0,100266,leon
367,2011-01-10/2011-01-16,0.00014719284078729077,300.48063154375365,16.0,100184,leon
368,2011-01-17/2011-01-23,0.00013902786030840406,300.5648876162363,19.0,100620,leon
369,2011-01-24/2011-01-30,8.076562976339326e-07,301.34123844946566,21.0,100777,leon
370,2011-01-31/2011-02-06,0.00011300659372746232,300.922430975458,18.0,100770,leon
371,2011-02-07/2011-02-13,3.1972056642849744e-05,301.97590557323724,24.0,100040,leon
372,2011-02-14/2011-02-20,5.5002767902002e-05,301.5371027819955,14.0,100495,leon
373,2011-02-21/2011-02-27,7.56731381168874e-05,301.8872566155468,21.0,100466,leon
374,2011-02-28/2011-03-06,0.001153437994070028,300.8465613286782,16.0,100108,leon
375,2011-03-07/2011-03-13,7.332676561459591e-05,301.66069956870405,25.0,100389,leon
376,2011-03-14/2011-03-20,5.34698447677311e-06,301.5573045099695,17.0,100654,leon
377,2011-03-21/2011-03-27,0.0001372733075881765,301.2920136825508,28.0,100335,leon
378,2011-03-28/2011-04-03,0.00017964111660788787,302.4382602136578,26.0,100557,leon
379,2011-04-04/2011-04-10,0.0003747273089267872,301.5821746577649,14.0,100523,leon
380,2011-04-11/2011-04-17,0.0006202932303913937,301.40972477832514,10.0,100483,leon
381,2011-04-18/2011-04-24,0.002489175731663259,301.5435339268893,13.0,100871,leon
382,2011-04-25/2011-05-01,0.0002658549342323401,303.6439195576287,16.0,100613,leon
383,2011-05-02/2011-05-08,0.006982325600574396,301.8928252483403,11.0,100035,leon
384,2011-05-09/2011-05-15,0.0056702444415029675,299.8413055558283,11.0,100138,leon
385,2011-05-16/2011-05-22,0.006697606880861859,299.60658915765543,10.0,100698,leon
386,2011-05-23/2011-05-29,0.015325868236862227,299.54506925813115,10.0,100074,leon
387,2011-05-30/2011-06-05,0.012008237427208553,299.2563886963293,17.0,100314,leon
388,2011-06-06/2011-06-12,0.005187298883988057,301.3935135841934,17.0,100864,leon
389,2011-06-13/2011-06-19,0.009676376776981358,299.71324381441985,23.0,100409,leon
390,2011-06-20/2011-06-26,0.01794181608359555,299.4611804924435,17.0,100655,leon
391,2011-06-27/2011-07-03,0.010469848914405163,299.4443364587342,19.0,100746,leon
392,2011-07-04/2011-07-10,0.01130769832614702,299.2587429280115,18.0,100881,leon
393,2011-07-11/2011-07-17,0.0030606028545957565,300.48213606127007,24.0,100519,leon
394,2011-07-18/2011-07-24,0.00691273623642443,300.26884709962354,29.0,100054,leon
395,2011-07-25/2011-07-31,0.008840244142920705,299.6625850672978,36.0,100709,leon
396,2011-08-01/2011-08-07,0.0037987301813948993,300.53631654710927,41.0,100115,leon
397,2011-08-08/2011-08-14,0.008913090901075081,299.57473932502234,31.0,100249,leon
398,2011-08-15/2011-08-21,0.014507932695260982,298.9557002772717,39.0,100328,leon
399,2011-08-22/2011-08-28,0.009883468698097435,299.29318686099975,49.0,100271,leon
400,2011-08-29/2011-09-04,0.008835480607658154,299.06950646009494,73.0,100030,leon
401,2011-09-05/2011-09-11,0.013689745795501394,299.25476485027485,59.0,100397,leon
402,2011-09-12/2011-09-18,0.011167627140516254,299.247497208932,105.0,100086,leon
403,2011-09-19/2011-09-25,0.012264613523330583,299.38199876922766,161.0,100698,leon
404,2011-09-26/2011-10-02,0.007906829264512031,299.6535087415381,99.0,100396,leon
405,2011-10-03/2011-10-09,0.03505093833464174,297.77607659530963,100.0,100321,leon
406,2011-10-10/2011-10-16,0.029152337513333817,297.2401912299317,127.0,100149,leon
407,2011-10-17/2011-10-23,0.002526956484068428,298.81838313075843,157.0,100506,leon
408,2011-10-24/2011-10-30,0.00719501568651608,298.9660064659167,113.0,100451,leon
409,2011-10-31/2011-11-06,0.0009122446232395419,299.5888024323936,95.0,100143,leon
410,2011-11-07/2011-11-13,0.002454707499926246,299.26631609435873,63.0,100973,leon
411,2011-11-14/2011-11-20,0.0001258229537203705,299.7359857907613,40.0,100992,leon
412,2011-11-21/2011-11-27,9.761606263030912e-05,299.33779459509094,14.0,100302,leon
413,2011-11-28/2011-12-04,4.3653916199895665e-05,299.5985532627523,13.0,100126,leon
414,2011-12-05/2011-12-11,7.044481120673569e-05,300.19583275506295,5.0,100928,leon
415,2011-12-12/2011-12-18,5.314466821686e-05,300.6864446440369,5.0,100211,leon
416,2011-12-19/2011-12-25,1.4855901754563764e-05,300.95279026012696,0.0,100251,leon
417,2011-12-26/2012-01-01,4.978897375344925e-06,300.53425150621314,9.0,100921,leon
418,2012-01-02/2012-01-08,2.5485841348973025e-05,300.7025442344615,11.0,100546,leon
419,2012-01-09/2012-01-15,1.3987921014398204e-05,301.41012221481185,7.0,100268,leon
420,2012-01-16/2012-01-22,5.265293786937436e-05,300.7102772199933,6.0,100079,leon
421,2012-01-23/2012-01-29,4.7568746515325965e-05,300.9774577762242,12.0,100027,leon
422,2012-01-30/2012-02-05,0.00010132017533347929,301.70598372846615,24.0,100513,leon
423,2012-02-06/2012-02-12,1.7062253168174762e-05,302.02045094765583,64.0,100828,leon
424,2012-02-13/2012-02-19,4.030178833632502e-06,301.26419615624917,22.0,100042,leon
425,2012-02-20/2012-02-26,9.31453882913047e-07,301.7497622773606,12.0,100641,leon
426,2012-02-27/2012-03-04,2.7053179809697866e-05,301.9692403171212,11.0,100987,leon
427,2012-03-05/2012-03-11,1.7842176494771895e-06,302.35159323464416,7.0,100144,leon
428,2012-03-12/2012-03-18,6.5721894923332845e-06,301.5599094750933,9.0,100392,leon
429,2012-03-19/2012-03-25,1.2585440646458375e-05,301.64361649755193,5.0,100875,leon
430,2012-03-26/2012-04-01,0.004671352952530756,300.772661326663,7.0,100299,leon
431,2012-04-02/2012-04-08,0.0012801784699058355,301.05777862452834,11.0,100058,leon
432,2012-04-09/2012-04-15,0.003965374183793039,300.87237231212407,17.0,100137,leon
433,2012-04-16/2012-04-22,0.001833709517881605,301.0929522601759,6.0,100152,leon
434,2012-04-23/2012-04-29,0.00216463465096557,301.2362561793308,10.0,100165,leon
435,2012-04-30/2012-05-06,0.008850170617227968,300.53670278953126,16.0,100379,leon
436,2012-05-07/2012-05-13,0.010522401541630486,300.96955987434126,22.0,100771,leon
437,2012-05-14/2012-05-20,0.010803919649086884,299.50482035745375,11.0,100094,leon
438,2012-05-21/2012-05-27,0.009841410915759692,300.36337447403,12.0,100399,leon
439,2012-05-28/2012-06-03,0.008854389935720719,300.52789608734616,18.0,100868,leon
440,2012-06-04/2012-06-10,0.003973536529948269,300.7089783526084,28.0,100260,leon
441,2012-06-11/2012-06-17,0.00886483235456653,299.6703710633733,17.0,100399,leon
442,2012-06-18/2012-06-24,0.00614556597416657,300.0285363726519,33.0,100669,leon
443,2012-06-25/2012-07-01,0.0011823322337376147,300.9742454332923,21.0,100653,leon
444,2012-07-02/2012-07-08,0.0018763302250898747,301.102452973513,23.0,100002,leon
445,2012-07-09/2012-07-15,0.00033060730207527356,302.2364277621905,22.0,100375,leon
446,2012-07-16/2012-07-22,0.0006712388147399079,302.7587596362051,26.0,100798,leon
447,2012-07-23/2012-07-29,0.0015039736934581971,302.1802379930997,34.0,100344,leon
448,2012-07-30/2012-08-05,0.011452226189411772,300.4884236232548,24.0,100901,leon
449,2012-08-06/2012-08-12,0.00816270443570525,300.1842626616397,25.0,100677,leon
450,2012-08-13/2012-08-19,0.006495652854917984,300.199960096898,51.0,100164,leon
451,2012-08-20/2012-08-26,0.01030574789030493,299.83214723231237,65.0,100029,leon
452,2012-08-27/2012-09-02,0.006936873200382957,300.2028707909956,59.0,100707,leon
453,2012-09-03/2012-09-09,0.002724219837159541,300.82048242541276,60.0,100161,leon
454,2012-09-10/2012-09-16,0.007450820870010965,299.9914650691151,60.0,100102,leon
455,2012-09-17/2012-09-23,0.00624295263987614,300.2604643561475,59.0,100108,leon
456,2012-09-24/2012-09-30,0.005053388724690528,299.8688561955046,88.0,100705,leon
457,2012-10-01/2012-10-07,0.013204892597704831,299.56482742177224,121.0,100827,leon
458,2012-10-08/2012-10-14,0.009137198375028643,298.9830926451736,138.0,100162,leon
459,2012-10-15/2012-10-21,0.021946061257004226,298.50187181365874,143.0,100741,leon
460,2012-10-22/2012-10-28,0.0006730312225284644,299.75975765459117,155.0,100114,leon
461,2012-10-29/2012-11-04,0.00036064654836361065,300.6645670304968,127.0,100624,leon
462,2012-11-05/2012-11-11,5.302980932591745e-05,300.61046402739026,66.0,100606,leon
463,2012-11-12/2012-11-18,4.240890798078303e-06,299.85003617323844,67.0,100851,leon
464,2012-11-19/2012-11-25,0.000422784964804701,300.82176168961746,35.0,100374,leon
465,2012-11-26/2012-12-02,0.00012186425525523777,300.10953130614894,26.0,100024,leon
466,2012-12-03/2012-12-09,0.00020269812613732987,301.2012084082648,29.0,100015,leon
467,2012-12-10/2012-12-16,3.614585376036169e-05,301.02703116389546,16.0,100385,leon
468,2012-12-17/2012-12-23,0.00011112352080375018,300.98209508429284,10.0,100318,leon
469,2012-12-24/2012-12-30,2.930918693375668e-05,301.7927721397535,19.0,100459,leon
470,2012-12-31/2013-01-06,1.4126344239517703e-05,302.1455861375542,23.0,100309,leon
471,2013-01-07/2013-01-13,3.32163193148111e-05,301.47121022469634,27.0,100725,leon
472,2013-01-14/2013-01-20,1.2191621206789471e-05,301.66497331461727,40.0,100205,leon
473,2013-01-21/2013-01-27,2.870957113524734e-07,301.98505479589664,37.0,100926,leon
474,2013-01-28/2013-02-03,3.186926394294628e-05,301.6104561326789,20.0,100661,leon
475,2013-02-04/2013-02-10,9.1044903372984e-06,301.4835381789546,33.0,100094,leon
476,2013-02-11/2013-02-17,3.824711552718772e-06,301.8383879779054,33.0,100971,leon
477,2013-02-18/2013-02-24,0.0001652090835597128,301.7398802622349,19.0,100592,leon
478,2013-02-25/2013-03-03,2.769967423634655e-05,301.6615175418515,23.0,100200,leon
479,2013-03-04/2013-03-10,1.3063852307597048e-05,302.4296872666415,24.0,100410,leon
480,2013-03-11/2013-03-17,0.0009074671617680108,301.4027875846629,9.0,100993,leon
481,2013-03-18/2013-03-24,0.00011152452594592353,302.62426430584213,18.0,100406,leon
482,2013-03-25/2013-03-31,0.0005055785660351498,302.7097680047179,15.0,100659,leon
483,2013-04-01/2013-04-07,0.00023184730154126456,302.3680979323706,29.0,100403,leon
484,2013-04-08/2013-04-14,0.00039864472938119913,302.8395377722525,16.0,100729,leon
485,2013-04-15/2013-04-21,0.0007628673790742156,302.4026854962054,26.0,100078,leon
486,2013-04-22/2013-04-28,0.0019254655282672584,301.3752127455713,18.0,100101,leon
487,2013-04-29/2013-05-05,0.0018510098066164108,301.3438086012471,30.0,100840,leon
488,2013-05-06/2013-05-12,0.00017163250543620264,303.1257559520452,40.0,100160,leon
489,2013-05-13/2013-05-19,0.009445378340289783,300.96138908612573,34.0,100199,leon
490,2013-05-20/2013-05-26,0.010378138694232604,300.0777256744624,32.0,100991,leon
491,2013-05-27/2013-06-02,0.008944711182540248,299.75201208649895,50.0,100817,leon
492,2013-06-03/2013-06-09,0.004876692263344245,301.0171986903301,78.0,100291,leon
493,2013-06-10/2013-06-16,0.002892019017617832,301.22186541242434,108.0,100736,leon
494,2013-06-17/2013-06-23,0.002058778998859134,301.63962131521305,92.0,100338,leon
495,2013-06-24/2013-06-30,0.015280051709394041,299.00916130171953,131.0,100301,leon
496,2013-07-01/2013-07-07,0.004140177229175195,300.71978735546224,204.0,100055,leon
497,2013-07-08/2013-07-14,0.0008436311604579465,301.3054467102914,357.0,100102,leon
498,2013-07-15/2013-07-21,0.00048681474102662024,301.86617240602476,347.0,100009,leon
499,2013-07-22/2013-07-28,0.00156887552336522,301.63249202538776,195.0,100248,leon
500,2013-07-29/2013-08-04,0.0009227860502838629,301.78729955548016,134.0,100202,leon
501,2013-08-05/2013-08-11,0.016410747278621567,299.60750997222374,98.0,100937,leon
502,2013-08-12/2013-08-18,0.009451475483951872,300.3126750821094,127.0,100347,leon
503,2013-08-19/2013-08-25,0.010708674498481606,299.96214964568554,127.0,100673,leon
504,2013-08-26/2013-09-01,0.00887262680361025,299.7421723352061,135.0,100987,leon
505,2013-09-02/2013-09-08,0.01798845570816127,298.50743952342026,112.0,100177,leon
506,2013-09-09/2013-09-15,0.012374145718356544,299.170207637158,126.0,100975,leon
507,2013-09-16/2013-09-22,0.006811981801672196,299.5584124553156,133.0,100587,leon
508,2013-09-23/2013-09-29,0.011707433541174811,299.12015733544047,165.0,100858,leon
509,2013-09-30/2013-10-06,0.006226668717258956,300.1391150543917,203.0,100059,leon
510,2013-10-07/2013-10-13,0.010707415999861622,299.40105902185985,213.0,100428,leon
511,2013-10-14/2013-10-20,0.006818673725918842,299.3443921630772,442.0,100304,leon
512,2013-10-21/2013-10-27,0.005587952026064703,299.8459838308481,573.0,100402,leon
513,2013-10-28/2013-11-03,0.008974430304583213,298.7554185239924,631.0,100333,leon
514,2013-11-04/2013-11-10,0.003159704830354534,300.0377449582947,551.0,100689,leon
515,2013-11-11/2013-11-17,0.0008768367320952158,299.9610560834701,340.0,100406,leon
516,2013-11-18/2013-11-24,0.0037771505190711753,299.98548740071385,180.0,100403,leon
517,2013-11-25/2013-12-01,0.0003600784169510859,299.63738270521526,88.0,100523,leon
518,2013-12-02/2013-12-08,9.734720236055959e-05,300.75868017938717,75.0,100477,leon
519,2013-12-09/2013-12-15,0.0005029853997404084,300.7782695657971,39.0,100343,leon
520,2013-12-16/2013-12-22,1.3647743328671337e-05,300.6579389978829,12.0,100758,leon
521,2013-12-23/2013-12-29,1.0264022759561458e-05,301.3594924440615,20.0,100567,leon
522,2013-12-30/2014-01-05,0.0002767551627758643,301.08572370262357,27.0,100278,leon
523,2014-01-06/2014-01-12,8.337297497743965e-06,300.99812049002225,26.0,100602,leon
524,2014-01-13/2014-01-19,3.151964069193454e-06,301.51251251571114,34.0,100645,leon
525,2014-01-20/2014-01-26,3.256889747405432e-06,301.3804079445302,29.0,100242,leon
526,2014-01-27/2014-02-02,1.8318222750217322e-05,301.0475290511393,28.0,100421,leon
527,2014-02-03/2014-02-09,0.00015428710347144676,301.6547399467986,18.0,100629,leon
528,2014-02-10/2014-02-16,3.6188016287800627e-06,302.00821304991786,14.0,100565,leon
529,2014-02-17/2014-02-23,1.9791961223589867e-05,301.35894121404027,22.0,100913,leon
530,2014-02-24/2014-03-02,0.0002955156988967481,301.31722879419186,16.0,100550,leon
531,2014-03-03/2014-03-09,0.00017153114147431457,301.4489682461572,17.0,100511,leon
532,2014-03-10/2014-03-16,4.120078172705133e-05,302.3119489204963,20.0,100086,leon
533,2014-03-17/2014-03-23,0.00011637110668471159,302.9235809387457,18.0,100005,leon
534,2014-03-24/2014-03-30,4.945413548568374e-06,303.3869590525543,22.0,100348,leon
535,2014-03-31/2014-04-06,0.00014801609290923963,303.0018962790802,12.0,100055,leon
536,2014-04-07/2014-04-13,0.0002860244770097879,302.76385916425346,8.0,100360,leon
537,2014-04-14/2014-04-20,0.0001415507385768692,302.9185561913214,8.0,100461,leon
538,2014-04-21/2014-04-27,0.004682547272272881,301.7994604609519,15.0,100669,leon
539,2014-04-28/2014-05-04,0.0069259205013079824,301.33629509929415,14.0,100322,leon
540,2014-05-05/2014-05-11,0.0035690009289669027,301.6433778965596,14.0,100535,leon
541,2014-05-12/2014-05-18,0.008272133360825473,301.6818864156777,27.0,100761,leon
542,2014-05-19/2014-05-25,0.002415534078020848,301.97954796494616,10.0,100504,leon
543,2014-05-26/2014-06-01,0.011001262364737648,300.690950197979,14.0,100823,leon
544,2014-06-02/2014-06-08,0.007108263128230719,301.61104858657114,29.0,100324,leon
545,2014-06-09/2014-06-15,0.004245719667966269,301.1323433506386,26.0,100818,leon
546,2014-06-16/2014-06-22,0.004779625406539322,301.24028185794225,42.0,100381,leon
547,2014-06-23/2014-06-29,0.0036137063823022193,302.04073801209216,51.0,100468,leon
548,2014-06-30/2014-07-06,1.183689409042521e-05,302.9656717240384,37.0,100680,leon
549,2014-07-07/2014-07-13,0.0013089003073133096,302.89555318932537,27.0,100886,leon
550,2014-07-14/2014-07-20,0.000511773393566294,303.88760673890914,32.0,100343,leon
551,2014-07-21/2014-07-27,0.0009081897643139853,303.517296695515,34.0,100820,leon
552,2014-07-28/2014-08-03,0.004607785387349453,302.0099595227358,27.0,100287,leon
553,2014-08-04/2014-08-10,0.002884722709975251,301.9206316357209,22.0,100507,leon
554,2014-08-11/2014-08-17,0.00226199509464385,301.86705900029716,30.0,100214,leon
555,2014-08-18/2014-08-24,0.01577983940935318,299.5399649134604,38.0,100832,leon
556,2014-08-25/2014-08-31,0.005169846341687652,300.8360763418588,55.0,100312,leon
557,2014-09-01/2014-09-07,0.009347388859369948,300.11012032577344,45.0,100627,leon
558,2014-09-08/2014-09-14,0.015043630108252989,299.34534471202153,60.0,100744,leon
559,2014-09-15/2014-09-21,0.02116429615349772,298.75163389494566,53.0,100001,leon
560,2014-09-22/2014-09-28,0.0058723171480730045,300.0182168205352,80.0,100975,leon
561,2014-09-29/2014-10-05,0.027749423943101238,299.4078548720776,57.0,100889,leon
562,2014-10-06/2014-10-12,0.016842370114912682,298.54469906368115,58.0,100870,leon
563,2014-10-13/2014-10-19,0.009079936701220094,298.6432818548071,83.0,100868,leon
564,2014-10-20/2014-10-26,0.004666746451761804,299.6572897156166,164.0,100591,leon
565,2014-10-27/2014-11-02,0.00015601573352623613,300.365581124878,284.0,100391,leon
566,2014-11-03/2014-11-09,0.0010882907676903228,299.71551915808,252.0,100988,leon
567,2014-11-10/2014-11-16,0.0028916968071932424,300.3272743983325,173.0,100710,leon
568,2014-11-17/2014-11-23,0.0022102558745259755,300.4774523409885,150.0,100232,leon
569,2014-11-24/2014-11-30,0.0003626661909026668,300.9915306212375,97.0,100886,leon
570,2014-12-01/2014-12-07,2.3899453323692715e-06,300.46453012349497,74.0,100889,leon
571,2014-12-08/2014-12-14,0.00020446955070822114,299.92418181071406,65.0,100891,leon
572,2014-12-15/2014-12-21,2.2091346682385198e-05,300.83733545388947,46.0,100304,leon
573,2014-12-22/2014-12-28,1.7665825455402542e-06,301.9199424483349,,100824,leon
574,2014-12-29/2015-01-04,2.1529270668452227e-06,301.75591170138466,51.0,100017,leon
575,2015-01-05/2015-01-11,4.138957107702428e-05,302.04198552694436,39.0,100795,leon
576,2015-01-12/2015-01-18,7.99186689240987e-07,301.30077889517196,44.0,100656,leon
577,2015-01-19/2015-01-25,3.5831766323151943e-06,301.63085895152074,36.0,100793,leon
578,2015-01-26/2015-02-01,1.339800241646816e-05,301.77677352745354,29.0,100098,leon
579,2015-02-02/2015-02-08,0.0004679144594640574,300.62304914166066,36.0,100142,leon
580,2015-02-09/2015-02-15,6.43309760975157e-05,301.5325366138073,30.0,100640,leon
581,2015-02-16/2015-02-22,3.8430539475590925e-05,302.0205471629233,21.0,100138,leon
582,2015-02-23/2015-03-01,5.940863963243889e-06,302.70817553435415,19.0,100540,leon
583,2015-03-02/2015-03-08,1.8596616252775373e-06,302.599872564234,17.0,100032,leon
584,2015-03-09/2015-03-15,3.7809469214559815e-06,302.211615497081,14.0,100290,leon
585,2015-03-16/2015-03-22,0.00025819166378298865,301.71033579091124,10.0,100673,leon
586,2015-03-23/2015-03-29,0.00021951413701477504,303.0088369255585,13.0,100918,leon
587,2015-03-30/2015-04-05,7.1132972889513184e-06,303.6854621542057,16.0,100084,leon
588,2015-04-06/2015-04-12,0.0005426454749513277,303.0288453116211,17.0,100375,leon
589,2015-04-13/2015-04-19,0.0002452260009428799,302.9744720804886,11.0,100939,leon
590,2015-04-20/2015-04-26,0.004918286246639263,301.99177982525333,7.0,100652,leon
591,2015-04-27/2015-05-03,0.0013385316069347989,302.0132979001297,13.0,100259,leon
592,2015-05-04/2015-05-10,0.00022621204212493507,303.7814045624771,15.0,100561,leon
593,2015-05-11/2015-05-17,0.00040185166322205865,303.0417048813158,7.0,100061,leon
594,2015-05-18/2015-05-24,0.0010806080236433167,303.5191871338021,17.0,100537,leon
595,2015-05-25/2015-05-31,0.017518288721914053,301.07064571539786,11.0,100053,leon
596,2015-06-01/2015-06-07,0.027199123151037466,299.1263390209024,10.0,100326,leon
597,2015-06-08/2015-06-14,0.0019023608734188475,302.11153305287326,22.0,100904,leon
598,2015-06-15/2015-06-21,2.2375142451587183e-05,302.74768913233197,38.0,100683,leon
599,2015-06-22/2015-06-28,6.453373533507166e-05,303.19383605819417,36.0,100107,leon
600,2015-06-29/2015-07-05,0.0037171317383545284,302.26038133177684,44.0,100427,leon
601,2015-07-06/2015-07-12,0.0010010617695802493,302.1035708580892,51.0,100378,leon
602,2015-07-13/2015-07-19,0.0026166312961843656,302.0949105505201,37.0,100506,leon
603,2015-07-20/2015-07-26,0.00013359339824338921,303.724738857641,43.0,100424,leon
604,2015-07-27/2015-08-02,0.00012105102133765292,303.90452550141987,42.0,100680,leon
605,2015-08-03/2015-08-09,0.0030214639330297167,302.33495673898943,57.0,100450,leon
606,2015-08-10/2015-08-16,0.0005527901118364957,303.6305979774381,77.0,100163,leon
607,2015-08-17/2015-08-23,0.003954719740203733,303.1733852835521,88.0,100376,leon
608,2015-08-24/2015-08-30,0.006167117558950399,301.91722432695553,89.0,100219,leon
609,2015-08-31/2015-09-06,0.0016899356450573656,302.3948893777346,82.0,100003,leon
610,2015-09-07/2015-09-13,0.005055972968024687,301.6386540529645,57.0,100169,leon
611,2015-09-14/2015-09-20,0.015533063058461543,300.20269775334225,60.0,100716,leon
612,2015-09-21/2015-09-27,0.01242453588104672,300.0333469182701,58.0,100318,leon
613,2015-09-28/2015-10-04,0.0038236916241099245,301.24722264478663,109.0,100462,leon
614,2015-10-05/2015-10-11,0.01713113770805043,299.85990946041755,114.0,100354,leon
615,2015-10-12/2015-10-18,0.009466112005981452,299.70282440560277,145.0,100402,leon
616,2015-10-19/2015-10-25,0.0043576296662927805,300.1263982586842,124.0,100093,leon
617,2015-10-26/2015-11-01,0.005226661912583612,299.7589435940214,120.0,100785,leon
618,2015-11-02/2015-11-08,0.006856253876699603,300.36222435659033,139.0,100125,leon
619,2015-11-09/2015-11-15,0.012644016126759952,299.83205726659133,130.0,100607,leon
620,2015-11-16/2015-11-22,0.00012202117031356966,300.9792343049163,126.0,100208,leon
621,2015-11-23/2015-11-29,3.914695705155137e-05,300.4459240305744,128.0,100521,leon
622,2015-11-30/2015-12-06,0.000262742230695508,301.4982467096546,78.0,100639,leon
623,2015-12-07/2015-12-13,0.0010408890757612436,300.9849331419826,77.0,100478,leon
624,2015-12-14/2015-12-20,9.366824019098008e-06,302.4368801289268,72.0,100305,leon
625,2015-12-21/2015-12-27,5.70979239359298e-06,302.41815097642655,41.0,100907,leon
626,2015-12-28/2016-01-03,2.509047968621196e-05,301.9523944666119,67.0,100096,leon
627,2016-01-04/2016-01-10,0.00019681526934683808,301.54786617923986,72.0,100838,leon
628,2016-01-11/2016-01-17,6.165556063154e-05,301.76425660456266,80.0,100244,leon
629,2016-01-18/2016-01-24,3.363441284347674e-05,301.52683294263556,60.0,100802,leon
630,2016-01-25/2016-01-31,7.358476039431693e-06,301.81786943592704,99.0,100618,leon
631,2016-02-01/2016-02-07,5.702177491665831e-07,301.76719190075045,72.0,100924,leon
632,2016-02-08/2016-02-14,1.169228692821674e-06,302.74035088857266,64.0,100990,leon
633,2016-02-15/2016-02-21,2.5756441469706497e-05,302.72399472322417,31.0,100678,leon
634,2016-02-22/2016-02-28,6.617554920451989e-06,302.5634979038376,,100596,leon
635,2016-02-29/2016-03-06,0.0001837744147715553,302.9964168423759,22.0,100030,leon
636,2016-03-07/2016-03-13,2.9021608246840023e-05,302.5616851120853,29.0,100686,leon
637,2016-03-14/2016-03-20,0.00013805795741692221,303.8588813616558,32.0,100559,leon
638,2016-03-21/2016-03-27,0.0005039664717171714,302.70115045921835,44.0,100479,leon
639,2016-03-28/2016-04-03,0.00014160400644584183,304.41068176885136,39.0,100895,leon
640,2016-04-04/2016-04-10,0.0002528024989334727,303.5910929803255,35.0,100545,leon
641,2016-04-11/2016-04-17,0.0009261537383111732,303.1384978647481,34.0,100262,leon
642,2016-04-18/2016-04-24,0.014663182742284677,301.0228391382649,23.0,100517,leon
643,2016-04-25/2016-05-01,0.007069552945035609,300.59776425219076,26.0,100577,leon
644,2016-05-02/2016-05-08,0.0003103560491840265,302.07929405124924,39.0,100918,leon
645,2016-05-09/2016-05-15,0.0029511726010397134,302.6031275735483,40.0,100261,leon
646,2016-05-16/2016-05-22,0.006701460251051302,302.1521821429032,35.0,100329,leon
647,2016-05-23/2016-05-29,0.0189488963531739,300.1576870905052,63.0,100217,leon
648,2016-05-30/2016-06-05,0.016114924314394926,299.5546987469528,74.0,100040,leon
649,2016-06-06/2016-06-12,0.003341995003985026,300.57825805633485,106.0,100084,leon
650,2016-06-13/2016-06-19,0.006225367862081564,301.16311714362365,77.0,100012,leon
651,2016-06-20/2016-06-26,0.0015430657341179434,301.76419655178057,78.0,100575,leon
652,2016-06-27/2016-07-03,0.0005434347236154194,302.47572753184875,92.0,100903,leon
653,2016-07-04/2016-07-10,0.0007909830215747237,302.48023139613474,131.0,100920,leon
654,2016-07-11/2016-07-17,0.002507919046334973,301.39954751066904,150.0,100599,leon
655,2016-07-18/2016-07-24,0.0022254003092989807,302.3993334119444,157.0,100788,leon
